,tick,exchange,country_name,currency,sector,industry,fulltime_employees
365,MAJVASRI.CO,Copenhagen,Norway,DKK,,,
366,DKIEUHUAKLDKK.CO,Copenhagen,Norway,DKK,,,
367,SPVIBGKL.CO,Copenhagen,Norway,DKK,,,
368,SPIEUGKL.CO,Copenhagen,Norway,DKK,,,
369,SPIMMRKLA.CO,Copenhagen,Norway,DKK,,,
370,DKIGSFUTDKKD.CO,Copenhagen,Norway,DKK,,,
371,FPIGA.CO,Copenhagen,Norway,DKK,,,
372,HAINOR.CO,Copenhagen,Norway,DKK,,,
373,CMINOA.CO,Copenhagen,Norway,DKK,,,
374,DKIGSFUT3.CO,Copenhagen,Norway,DKK,,,
375,BAIGAI.CO,Copenhagen,Norway,DKK,,,
376,CWISAKTKLA.CO,Copenhagen,Norway,DKK,,,
377,DKIDMOBL.CO,Copenhagen,Norway,DKK,,,
378,SYIMSTARSULIKL.CO,Copenhagen,Norway,DKK,,,
379,DKIGSFUT.CO,Copenhagen,Norway,DKK,,,
380,DKIDKLOBL.CO,Copenhagen,Norway,DKK,,,
381,SYIEULVADKK.CO,Copenhagen,Norway,DKK,,,
382,BIV75.CO,Copenhagen,Norway,DKK,,,
383,DKIDKIEXOMXC20D.CO,Copenhagen,Norway,DKK,,,
384,HAIVER.CO,Copenhagen,Norway,DKK,,,
385,DKIJAP.CO,Copenhagen,Norway,DKK,,,
386,SPIVHYKLA.CO,Copenhagen,Norway,DKK,,,
387,MAJGRO.CO,Copenhagen,Norway,DKK,,,
388,MMIGAA.CO,Copenhagen,Norway,DKK,,,
389,PMISBIKLN.CO,Copenhagen,Norway,DKK,,,
390,GDIGA.CO,Copenhagen,Norway,DKK,,,
391,SPIEUVKL.CO,Copenhagen,Norway,DKK,,,
392,BIVOPRAA.CO,Copenhagen,Norway,DKK,,,
393,MAJHIO.CO,Copenhagen,Norway,DKK,,,
394,FPIPPV.CO,Copenhagen,Norway,DKK,,,
395,DKIEAUHU.CO,Copenhagen,Norway,DKK,,,
396,LSIDAB.CO,Copenhagen,Norway,DKK,,,
397,DKIDKIX.CO,Copenhagen,Norway,DKK,,,
398,CWIIA.CO,Copenhagen,Norway,DKK,,,
399,INIAQG.CO,Copenhagen,Norway,DKK,,,
400,GDIIND.CO,Copenhagen,Norway,DKK,,,
401,BOOZT-DKK.CO,Copenhagen,Sweden,DKK,,,"1,297"
402,SPIUSVKL.CO,Copenhagen,Sweden,DKK,,,
