,tick,exchange,country_name,currency,sector,industry,fulltime_employees
146,579.SI,SES,Singapore,SGD,Consumer Defensive,Farm Products,
147,QES.SI,SES,Singapore,SGD,Basic Materials,Specialty Chemicals,
148,5WH.SI,SES,Singapore,SGD,Energy,Oil & Gas E&P,
149,5DD.SI,SES,Singapore,SGD,Technology,Semiconductor Equipment & Materials,519
150,BEC.SI,SES,Singapore,SGD,Basic Materials,Steel,"1,000"
151,U13.SI,SES,Singapore,SGD,Financial Services,Insurance—Property & Casualty,80
152,D5IU.SI,SES,Singapore,SGD,Real Estate,REIT—Retail,
153,L09.SI,SES,Hong Kong,SGD,Industrials,Metal Fabrication,"3,300"
154,BTE.SI,SES,Singapore,SGD,Consumer Cyclical,Lodging,
155,S85.SI,SES,Singapore,SGD,Consumer Cyclical,Leisure,410
156,G41.SI,SES,Singapore,SGD,Financial Services,Capital Markets,
157,5VJ.SI,SES,Singapore,SGD,Consumer Cyclical,Auto Parts,"14,683"
158,B28.SI,SES,Singapore,SGD,Consumer Cyclical,Lodging,
159,Z59.SI,SES,Singapore,SGD,Industrials,Conglomerates,"3,700"
160,C29.SI,SES,Singapore,SGD,Real Estate,Real Estate—Development,"1,525"
161,5GD.SI,SES,China,SGD,Industrials,Pollution & Treatment Controls,
162,JLB.SI,SES,Singapore,SGD,Technology,Semiconductors,899
163,ODBU.SI,SES,Singapore,USD,Real Estate,REIT—Retail,
164,5JK.SI,SES,Singapore,SGD,Real Estate,Real Estate Services,
165,N02.SI,SES,Singapore,SGD,Basic Materials,Building Materials,"2,325"
166,F1E.SI,SES,Singapore,SGD,Real Estate,Real Estate—Development,
167,BDX.SI,SES,Singapore,SGD,Industrials,Conglomerates,
168,QNS.SI,SES,Malaysia,SGD,Basic Materials,Steel,
169,P9D.SI,SES,Australia,SGD,Industrials,Engineering & Construction,
170,OU8.SI,SES,Singapore,SGD,Consumer Cyclical,Lodging,494
171,MXNU.SI,SES,Singapore,GBP,Real Estate,REIT—Office,
172,P52.SI,SES,Singapore,SGD,Basic Materials,Building Materials,
