,tick,exchange,country_name,currency,sector,industry,fulltime_employees
130,4716.T,Tokyo,Japan,JPY,Technology,Software—Application,"2,407"
131,2267.T,Tokyo,Japan,JPY,Consumer Defensive,Beverages—Non-Alcoholic,"28,798"
132,7259.T,Tokyo,Japan,JPY,Consumer Cyclical,Auto Parts,"118,359"
133,6383.T,Tokyo,Japan,JPY,Industrials,Specialty Industrial Machinery,"11,697"
134,6479.T,Tokyo,Japan,JPY,Technology,Electronic Components,"83,011"
135,6586.T,Tokyo,Japan,JPY,Industrials,Tools & Accessories,"19,925"
136,5019.T,Tokyo,Japan,JPY,Energy,Oil & Gas Refining & Marketing,"14,044"
137,9531.T,Tokyo,Japan,JPY,Utilities,Utilities—Regulated Gas,"16,858"
138,3402.T,Tokyo,Japan,JPY,Consumer Cyclical,Textile Manufacturing,"46,267"
139,9502.T,Tokyo,Japan,JPY,Utilities,Utilities—Diversified,"28,238"
140,4021.T,Tokyo,Japan,JPY,Basic Materials,Chemicals,"2,688"
141,4704.T,Tokyo,Japan,JPY,Technology,Software—Infrastructure,"7,024"
142,8601.T,Tokyo,Japan,JPY,Financial Services,Capital Markets,"15,096"
143,3283.T,Tokyo,Japan,JPY,Real Estate,REIT—Industrial,
144,9005.T,Tokyo,Japan,JPY,Consumer Cyclical,Department Stores,"24,655"
145,8795.T,Tokyo,Japan,JPY,Financial Services,Insurance—Life,"19,615"
146,9201.T,Tokyo,Japan,JPY,Industrials,Airlines,"36,060"
147,4091.T,Tokyo,Japan,JPY,Basic Materials,Chemicals,"19,357"
148,9962.T,Tokyo,Japan,JPY,Industrials,Tools & Accessories,"11,682"
149,7272.T,Tokyo,Japan,JPY,Consumer Cyclical,Auto Manufacturers,"51,249"
150,5411.T,Tokyo,Japan,JPY,Basic Materials,Steel,"64,371"
151,3092.T,Tokyo,Japan,JPY,Consumer Cyclical,Internet Retail,"1,297"
152,6963.T,Tokyo,Japan,JPY,Technology,Semiconductors,"22,370"
153,2897.T,Tokyo,Japan,JPY,Consumer Defensive,Packaged Foods,"14,467"
154,4005.T,Tokyo,Japan,JPY,Basic Materials,Chemicals,"34,743"
155,6965.T,Tokyo,Japan,JPY,Technology,Electronic Components,"5,279"
156,2269.T,Tokyo,Japan,JPY,Consumer Defensive,Packaged Foods,"17,000"
157,7951.T,Tokyo,Japan,JPY,Consumer Cyclical,Leisure,"20,021"
158,9532.T,Tokyo,Japan,JPY,Utilities,Utilities—Regulated Gas,"20,941"
159,9064.T,Tokyo,Japan,JPY,Industrials,Trucking,"223,191"
160,8952.T,Tokyo,Japan,JPY,Real Estate,REIT—Office,
161,7181.T,Tokyo,Japan,JPY,Financial Services,Insurance—Life,"8,252"
162,9602.T,Tokyo,Japan,JPY,Communication Services,Entertainment,"3,305"
163,5486.T,Tokyo,Japan,JPY,Basic Materials,Steel,"28,620"
164,8593.T,Tokyo,Japan,JPY,Financial Services,Credit Services,"8,786"
165,1878.T,Tokyo,Japan,JPY,Real Estate,Real Estate—Diversified,"17,422"
166,9042.T,Tokyo,Japan,JPY,Industrials,Conglomerates,"23,192"
167,6504.T,Tokyo,Japan,JPY,Industrials,Electrical Equipment & Parts,"26,873"
168,3003.T,Tokyo,Japan,JPY,Real Estate,Real Estate Services,"1,496"
169,3769.T,Tokyo,Japan,JPY,Technology,Software—Infrastructure,714
170,4768.T,Tokyo,Japan,JPY,Technology,Electronics & Computer Distribution,"9,171"
171,3281.T,Tokyo,Japan,JPY,Real Estate,REIT—Industrial,
172,9501.T,Tokyo,Japan,JPY,Utilities,Utilities—Renewable,"37,891"
173,6967.T,Tokyo,Japan,JPY,Technology,Semiconductors,"5,060"
174,4185.T,Tokyo,Japan,JPY,Basic Materials,Specialty Chemicals,"9,278"
175,3462.T,Tokyo,Japan,JPY,Real Estate,REIT—Retail,
176,4062.T,Tokyo,Japan,JPY,Technology,Electronic Components,"13,161"
177,7276.T,Tokyo,Japan,JPY,Consumer Cyclical,Auto Parts,"23,799"
178,4204.T,Tokyo,Japan,JPY,Industrials,Conglomerates,"26,577"
179,5332.T,Tokyo,Japan,JPY,Industrials,Building Products & Equipment,"33,800"
180,9007.T,Tokyo,Japan,JPY,Industrials,Railroads,"13,960"
181,7747.T,Tokyo,Japan,JPY,Healthcare,Medical Instruments & Supplies,"9,409"
182,4922.T,Tokyo,Japan,JPY,Consumer Defensive,Household & Personal Products,"8,767"
183,9147.T,Tokyo,Japan,JPY,Industrials,Integrated Freight & Logistics,"72,366"
184,8953.T,Tokyo,Japan,JPY,Real Estate,REIT—Retail,
185,8984.T,Tokyo,Japan,JPY,Real Estate,REIT—Diversified,
186,4967.T,Tokyo,Japan,JPY,Consumer Defensive,Household & Personal Products,"3,451"
187,7912.T,Tokyo,Japan,JPY,Industrials,Specialty Business Services,"37,062"
188,9041.T,Tokyo,Japan,JPY,Industrials,Conglomerates,"30,343"
189,1812.T,Tokyo,Japan,JPY,Industrials,Engineering & Construction,"18,905"
190,7911.T,Tokyo,Japan,JPY,Industrials,Specialty Business Services,"52,401"
191,4751.T,Tokyo,Japan,JPY,Communication Services,Advertising Agencies,"5,944"
192,8473.T,Tokyo,Japan,JPY,Financial Services,Asset Management,"9,209"
193,3626.T,Tokyo,Japan,JPY,Technology,Information Technology Services,"21,817"
194,3038.T,Tokyo,Japan,JPY,Consumer Defensive,Grocery Stores,"1,488"
195,1801.T,Tokyo,Japan,JPY,Industrials,Engineering & Construction,"14,620"
196,4739.T,Tokyo,Japan,JPY,Technology,Information Technology Services,"9,050"
197,6305.T,Tokyo,Japan,JPY,Industrials,Farm & Heavy Construction Machinery,"24,873"
198,9107.T,Tokyo,Japan,JPY,Industrials,Marine Shipping,"5,201"
199,6753.T,Tokyo,Japan,JPY,Technology,Consumer Electronics,"50,478"
200,2702.T,Tokyo,Japan,JPY,Consumer Cyclical,Restaurants,"2,272"
201,3436.T,Tokyo,Japan,JPY,Technology,Semiconductor Equipment & Materials,"8,469"
202,9435.T,Tokyo,Japan,JPY,Industrials,Conglomerates,"5,848"
203,3288.T,Tokyo,Japan,JPY,Real Estate,Real Estate—Diversified,"4,087"
204,1802.T,Tokyo,Japan,JPY,Industrials,Engineering & Construction,"15,267"
205,9086.T,Tokyo,Japan,JPY,Industrials,Integrated Freight & Logistics,"22,682"
206,5938.T,Tokyo,Japan,JPY,Industrials,Building Products & Equipment,"51,879"
207,6976.T,Tokyo,Japan,JPY,Technology,Electronic Components,"22,852"
208,9719.T,Tokyo,Japan,JPY,Technology,Information Technology Services,"14,550"
209,9697.T,Tokyo,Japan,JPY,Communication Services,Electronic Gaming & Multimedia,"3,152"
210,9001.T,Tokyo,Japan,JPY,Industrials,Railroads,"20,345"
211,6724.T,Tokyo,Japan,JPY,Technology,Computer Hardware,"79,944"
212,3635.T,Tokyo,Japan,JPY,Communication Services,Electronic Gaming & Multimedia,"1,983"
213,3861.T,Tokyo,Japan,JPY,Basic Materials,Paper & Paper Products,"36,034"
214,9008.T,Tokyo,Japan,JPY,Industrials,Conglomerates,"13,542"
215,3291.T,Tokyo,Japan,JPY,Consumer Cyclical,Residential Construction,"10,134"
216,6532.T,Tokyo,Japan,JPY,Industrials,Consulting Services,"2,161"
217,4516.T,Tokyo,Japan,JPY,Healthcare,Drug Manufacturers—Specialty & Generic,"2,059"
218,9684.T,Tokyo,Japan,JPY,Communication Services,Electronic Gaming & Multimedia,"5,550"
219,7752.T,Tokyo,Japan,JPY,Industrials,Business Equipment & Supplies,"81,184"
220,2181.T,Tokyo,Japan,JPY,Industrials,Staffing & Employment Services,"49,434"
221,3088.T,Tokyo,Japan,JPY,Healthcare,Pharmaceutical Retailers,"13,617"
222,6465.T,Tokyo,Japan,JPY,Industrials,Specialty Industrial Machinery,"12,923"
223,6806.T,Tokyo,Japan,JPY,Technology,Electronic Components,"4,859"
224,7261.T,Tokyo,Japan,JPY,Consumer Cyclical,Auto Manufacturers,"49,786"
225,7186.T,Tokyo,Japan,JPY,Financial Services,Banks—Regional,"5,995"
226,6448.T,Tokyo,Japan,JPY,Industrials,Business Equipment & Supplies,"38,741"
227,6841.T,Tokyo,Japan,JPY,Industrials,Specialty Industrial Machinery,"17,715"
