,tick,exchange,country_name,currency,sector,industry,fulltime_employees
294,BIP.WA,Warsaw,Poland,PLN,Consumer Defensive,Packaged Foods,261
295,LAB.WA,Warsaw,Poland,PLN,Industrials,Specialty Business Services,343
296,TLX.WA,Warsaw,Poland,PLN,Technology,Information Technology Services,348
297,PJP.WA,Warsaw,Poland,PLN,Industrials,Engineering & Construction,
298,BBD.WA,Warsaw,Poland,PLN,Real Estate,Real Estate—Development,29
299,ATP.WA,Warsaw,Poland,PLN,Consumer Defensive,Food Distribution,300
300,HRS.WA,Warsaw,Poland,PLN,Industrials,Rental & Leasing Services,244
301,MIR.WA,Warsaw,Poland,PLN,Consumer Defensive,Household & Personal Products,52
302,06N.WA,Warsaw,Poland,PLN,Financial Services,Asset Management,58
303,EDI.WA,Warsaw,Poland,PLN,Consumer Cyclical,Residential Construction,13
304,MDG.WA,Warsaw,Poland,PLN,Healthcare,Medical Devices,334
305,SKT.WA,Warsaw,Poland,PLN,Basic Materials,Chemicals,38
306,RMK.WA,Warsaw,Poland,PLN,Industrials,Specialty Industrial Machinery,
307,LSI.WA,Warsaw,Poland,PLN,Technology,Software—Application,160
308,GIF.WA,Warsaw,Poland,PLN,Communication Services,Electronic Gaming & Multimedia,
309,ELZ.WA,Warsaw,Poland,PLN,Industrials,Business Equipment & Supplies,311
310,HMI.WA,Warsaw,Poland,PLN,Real Estate,Real Estate Services,49
311,DPL.WA,Warsaw,Poland,PLN,Industrials,Industrial Distribution,53
312,QNT.WA,Warsaw,Poland,PLN,Technology,Software—Application,167
313,08N.WA,Warsaw,Poland,PLN,Real Estate,Real Estate Services,3
314,HRP.WA,Warsaw,Poland,PLN,Consumer Defensive,Household & Personal Products,584
315,FSG.WA,Warsaw,Poland,PLN,Industrials,Metal Fabrication,489
316,IDM.WA,Warsaw,Poland,PLN,Financial Services,Capital Markets,12
317,TSG.WA,Warsaw,Poland,PLN,Utilities,Utilities—Regulated Gas,210
318,GOP.WA,Warsaw,Poland,PLN,Communication Services,Electronic Gaming & Multimedia,
319,AWM.WA,Warsaw,Poland,PLN,Healthcare,Medical Instruments & Supplies,13
320,KSG.WA,Warsaw,Luxembourg,PLN,Consumer Defensive,Farm Products,350
321,KOM.WA,Warsaw,Poland,PLN,Technology,Electronics & Computer Distribution,737
322,VTL.WA,Warsaw,Poland,PLN,Industrials,Engineering & Construction,93
323,PAT.WA,Warsaw,Poland,PLN,Industrials,Farm & Heavy Construction Machinery,142
324,NVG.WA,Warsaw,Poland,PLN,Financial Services,Capital Markets,15
325,3RG.WA,Warsaw,Poland,PLN,Consumer Cyclical,Internet Retail,22
326,ENP.WA,Warsaw,Poland,PLN,Industrials,Engineering & Construction,109
327,NNG.WA,Warsaw,Poland,PLN,Healthcare,Biotechnology,
328,INC.WA,Warsaw,Poland,PLN,Financial Services,Capital Markets,31
329,CZT.WA,Warsaw,Poland,PLN,Real Estate,Real Estate—Development,8
330,ARR.WA,Warsaw,Poland,PLN,Industrials,Consulting Services,785
331,TRI.WA,Warsaw,Poland,PLN,Consumer Cyclical,Residential Construction,13
332,ATR.WA,Warsaw,Poland,PLN,Industrials,Engineering & Construction,
333,MLK.WA,Warsaw,Netherlands,PLN,Consumer Defensive,Packaged Foods,"1,511"
