,tick,exchange,country_name,currency,sector,industry,fulltime_employees
2935,RSSOFTWARE.NS,NSE,India,INR,Technology,Information Technology Services,150
2936,BALPHARMA.BO,BSE,India,INR,,,
2937,STHINPA.BO,BSE,India,INR,,,
2938,NAGREEKEXP.NS,NSE,India,INR,Consumer Cyclical,Textile Manufacturing,770
2939,MODINSU.BO,BSE,India,INR,,,
2940,SAMBHAAV.NS,NSE,India,INR,Communication Services,Publishing,8
2941,PICCADIL.BO,BSE,India,INR,,,
2942,ANIKINDS.NS,NSE,India,INR,Consumer Defensive,Food Distribution,49
2943,SHRISTI.BO,BSE,India,INR,,,
2944,HOVS.NS,NSE,India,INR,Technology,Information Technology Services,122
2945,PRAXIS.BO,BSE,India,INR,,,
2946,VETO.BO,BSE,India,INR,,,
2947,UJAAS.BO,BSE,India,INR,,,
2948,MBLINFRA.BO,BSE,India,INR,,,
2949,MCL.NS,NSE,India,INR,Basic Materials,Copper,59
2950,GPTINFRA.BO,BSE,India,INR,,,
2951,SUPREMEENG.NS,NSE,India,INR,Basic Materials,Steel,29
2952,SPLIL.BO,BSE,India,INR,,,
2953,SCFL.BO,BSE,India,INR,,,
2954,SOFTSOL.BO,BSE,India,INR,,,
2955,MSRINDIA.BO,BSE,India,INR,,,
2956,ASL.BO,BSE,India,INR,,,
2957,SUPERSPIN.NS,NSE,India,INR,Consumer Cyclical,Textile Manufacturing,156
2958,TRF.BO,BSE,India,INR,,,
2959,CAPRIHANS.BO,BSE,India,INR,,,
2960,SAPPL.BO,BSE,India,INR,,,
2961,BHARATAGRI.BO,BSE,India,INR,,,
