,tick,exchange,country_name,currency,sector,industry,fulltime_employees
460,UNS.TO,Toronto,Canada,CAD,Consumer Cyclical,Auto Parts,"4,800"
461,CYB.TO,Toronto,Canada,CAD,Financial Services,Asset Management,
462,TSU.TO,Toronto,Canada,CAD,Financial Services,Insurance—Specialty,
463,RFP.TO,Toronto,Canada,CAD,Basic Materials,Paper & Paper Products,"7,100"
464,ATH.TO,Toronto,Canada,CAD,Energy,Oil & Gas E&P,140
465,RECO.V,TSXV,Canada,CAD,Energy,Oil & Gas E&P,
466,MTY.TO,Toronto,Canada,CAD,Consumer Cyclical,Restaurants,"1,941"
467,FEC.TO,Toronto,Canada,CAD,Energy,Oil & Gas E&P,"1,092"
468,LWRK.TO,Toronto,Canada,CAD,Technology,Software—Application,
469,CGO.TO,Toronto,Canada,CAD,Communication Services,Telecom Services,"4,400"
470,SLI.V,TSXV,Canada,CAD,Basic Materials,Other Industrial Metals & Mining,
471,EIT-PA.TO,Toronto,Canada,CAD,Financial Services,Asset Management,
472,HOM-UN.TO,Toronto,Canada,CAD,Real Estate,REIT—Residential,210
473,PSI.TO,Toronto,Canada,CAD,Energy,Oil & Gas Equipment & Services,
474,JRV.V,TSXV,Australia,CAD,Basic Materials,Other Industrial Metals & Mining,13
475,D-UN.TO,Toronto,Canada,CAD,Real Estate,REIT—Office,
476,CAS.TO,Toronto,Canada,CAD,Basic Materials,Paper & Paper Products,"9,700"
477,BRN-PA.V,TSXV,Canada,CAD,,,
478,TXG.TO,Toronto,Canada,CAD,Basic Materials,Gold,
479,PD.TO,Toronto,Canada,CAD,Energy,Oil & Gas Drilling,
480,ECN-PC.TO,Toronto,United States,CAD,Financial Services,Credit Services,400
481,KEL.TO,Toronto,Canada,CAD,Energy,Oil & Gas E&P,67
482,EQB-PC.TO,Toronto,Canada,CAD,Financial Services,Mortgage Finance,"1,087"
483,MTL.TO,Toronto,Canada,CAD,Industrials,Trucking,
484,SOLG.TO,Toronto,Australia,CAD,Basic Materials,Other Industrial Metals & Mining,964
485,CF.TO,Toronto,Canada,CAD,Financial Services,Capital Markets,"2,510"
486,UNC.TO,Toronto,Canada,CAD,Financial Services,Asset Management,
487,CCHW.CN,Canadian,United States,CAD,Healthcare,Drug Manufacturers—Specialty & Generic,
488,MEQ.TO,Toronto,Canada,CAD,Real Estate,Real Estate Services,448
489,PLC.TO,Toronto,Canada,CAD,Consumer Cyclical,Personal Services,"1,979"
490,ET.TO,Toronto,Canada,CAD,Technology,Communication Equipment,
491,NFI.TO,Toronto,Canada,CAD,Consumer Cyclical,Auto Manufacturers,
492,MDA.TO,Toronto,Canada,CAD,Industrials,Aerospace & Defense,"2,000"
493,BLU.TO,Toronto,Canada,CAD,Healthcare,Biotechnology,32
494,SIA.TO,Toronto,Canada,CAD,Healthcare,Medical Care Facilities,
495,BDGI.TO,Toronto,Canada,CAD,Industrials,Engineering & Construction,"1,875"
496,GDI.TO,Toronto,Canada,CAD,Industrials,Specialty Business Services,
497,SIS.TO,Toronto,Canada,CAD,Industrials,Specialty Industrial Machinery,"2,300"
498,TCW.TO,Toronto,Canada,CAD,Energy,Oil & Gas Equipment & Services,804
499,MRG-UN.TO,Toronto,Canada,CAD,Real Estate,REIT—Residential,
500,SGR-UN.TO,Toronto,Canada,CAD,Real Estate,REIT—Retail,
501,GCG-A.TO,Toronto,Canada,CAD,Financial Services,Asset Management,600
502,GCG.TO,Toronto,Canada,CAD,Financial Services,Asset Management,600
503,ZZZ.TO,Toronto,Canada,CAD,Consumer Cyclical,Specialty Retail,"1,434"
504,SEC.TO,Toronto,Canada,CAD,Financial Services,Asset Management,24
505,NBLY.TO,Toronto,Canada,CAD,Healthcare,Pharmaceutical Retailers,
506,WELL.TO,Toronto,Canada,CAD,Healthcare,Medical Care Facilities,
507,PIPE.TO,Toronto,Canada,CAD,Energy,Oil & Gas E&P,
508,CJR-B.TO,Toronto,Canada,CAD,Communication Services,Entertainment,"3,295"
509,AYM.TO,Toronto,Cyprus,CAD,Basic Materials,Copper,483
510,SFC.TO,Toronto,Barbados,CAD,Financial Services,Insurance—Life,"4,545"
511,AYA.TO,Toronto,Canada,CAD,Basic Materials,Other Precious Metals & Mining,
512,TC.TO,Toronto,Canada,CAD,Technology,Software—Infrastructure,800
513,SKE.TO,Toronto,Canada,CAD,Basic Materials,Other Industrial Metals & Mining,
514,VGCX.TO,Toronto,Canada,CAD,Basic Materials,Gold,399
515,MMX.TO,Toronto,Canada,CAD,Basic Materials,Other Precious Metals & Mining,9
516,AD-UN.TO,Toronto,Canada,CAD,Financial Services,Asset Management,17
517,BOS.TO,Toronto,Canada,CAD,Basic Materials,Specialty Chemicals,"1,318"
518,CGX.TO,Toronto,Canada,CAD,Communication Services,Entertainment,"10,000"
519,ACQ.TO,Toronto,Canada,CAD,Consumer Cyclical,Auto & Truck Dealerships,
520,PVS-PG.TO,Toronto,Canada,CAD,Financial Services,Asset Management,
521,HUT.TO,Toronto,Canada,CAD,Financial Services,Capital Markets,30
522,OBE.TO,Toronto,Canada,CAD,Energy,Oil & Gas E&P,171
523,CVO.TO,Toronto,Canada,CAD,Technology,Software—Infrastructure,625
524,RECP.TO,Toronto,Canada,CAD,Consumer Cyclical,Restaurants,
525,SGY.TO,Toronto,Canada,CAD,Energy,Oil & Gas E&P,71
526,HIVE.V,TSXV,Canada,CAD,Financial Services,Capital Markets,19
527,ACB.TO,Toronto,Canada,CAD,Healthcare,Drug Manufacturers—Specialty & Generic,"1,761"
528,CGI.TO,Toronto,Canada,CAD,,,
529,CF-PC.TO,Toronto,Canada,CAD,Financial Services,Capital Markets,"2,510"
530,HDI.TO,Toronto,Canada,CAD,Industrials,Industrial Distribution,"1,329"
531,CHE-UN.TO,Toronto,Canada,CAD,Basic Materials,Chemicals,
532,IAU.TO,Toronto,United States,CAD,Basic Materials,Gold,
533,MI-UN.TO,Toronto,Canada,CAD,Real Estate,REIT—Residential,
534,GGD.TO,Toronto,Canada,CAD,Basic Materials,Other Precious Metals & Mining,
535,SW.TO,Toronto,Canada,CAD,Technology,Communication Equipment,
536,LGO.TO,Toronto,Canada,CAD,Basic Materials,Other Industrial Metals & Mining,436
537,GTE.TO,Toronto,Canada,CAD,Energy,Oil & Gas E&P,322
538,VOYG.TO,Toronto,United States,CAD,Technology,Software—Application,250
539,ORA.TO,Toronto,United States,CAD,Basic Materials,Gold,
540,AR.TO,Toronto,United States,CAD,Basic Materials,Gold,
541,DFN.TO,Toronto,Canada,CAD,Financial Services,Asset Management,
542,EFX.TO,Toronto,Canada,CAD,Energy,Oil & Gas Equipment & Services,"2,000"
543,SVM.TO,Toronto,Canada,CAD,Basic Materials,Silver,
544,TF.TO,Toronto,Canada,CAD,Financial Services,Mortgage Finance,
545,CGY.TO,Toronto,Canada,CAD,Industrials,Specialty Business Services,
546,AFN.TO,Toronto,Canada,CAD,Industrials,Farm & Heavy Construction Machinery,
547,TSAT.TO,Toronto,Canada,CAD,Technology,Communication Equipment,429
548,SOY.TO,Toronto,United States,CAD,Consumer Defensive,Packaged Foods,
549,CR.TO,Toronto,Canada,CAD,Energy,Oil & Gas E&P,
550,BIR-PA.TO,Toronto,Canada,CAD,Energy,Oil & Gas E&P,205
551,AYR-A.CN,Canadian,United States,CAD,Healthcare,Drug Manufacturers—Specialty & Generic,
552,ANRG.TO,Toronto,Canada,CAD,Industrials,Waste Management,264
553,JUSH.CN,Canadian,United States,CAD,Healthcare,Drug Manufacturers—Specialty & Generic,557
554,BITF.TO,Toronto,United States,CAD,,,
