,tick,exchange,country_name,currency,sector,industry,fulltime_employees
887,9960.HK,HKSE,China,HKD,Healthcare,Medical Care Facilities,"2,870"
888,2002.HK,HKSE,China,HKD,Basic Materials,Paper & Paper Products,"4,600"
889,0900.HK,HKSE,Hong Kong,HKD,Financial Services,Credit Services,379
890,0398.HK,HKSE,Hong Kong,HKD,Consumer Cyclical,Luxury Goods,579
891,3681.HK,HKSE,Hong Kong,HKD,Healthcare,Biotechnology,
892,0419.HK,HKSE,Hong Kong,HKD,Consumer Cyclical,Leisure,417
893,2187.HK,HKSE,China,HKD,Basic Materials,Building Materials,588
894,0191.HK,HKSE,Hong Kong,HKD,Real Estate,Real Estate—Diversified,"4,200"
895,0326.HK,HKSE,Hong Kong,HKD,Communication Services,Entertainment,67
896,0910.HK,HKSE,Hong Kong,HKD,Real Estate,Real Estate—Diversified,662
897,6885.HK,HKSE,China,HKD,Basic Materials,Coking Coal,"2,276"
898,3680.HK,HKSE,China,HKD,Technology,Information Technology Services,973
899,0305.HK,HKSE,Hong Kong,HKD,Consumer Cyclical,Auto Parts,"9,200"
900,9977.HK,HKSE,China,HKD,Consumer Defensive,Packaged Foods,"7,597"
901,1450.HK,HKSE,China,HKD,Technology,Software—Application,287
902,1571.HK,HKSE,China,HKD,Consumer Cyclical,Auto Parts,"5,851"
903,2886.HK,HKSE,Hong Kong,HKD,Utilities,Utilities—Regulated Gas,"1,674"
904,0726.HK,HKSE,Hong Kong,HKD,Real Estate,Real Estate—Development,847
905,0222.HK,HKSE,Hong Kong,HKD,Financial Services,Insurance—Property & Casualty,69
906,1981.HK,HKSE,China,HKD,Communication Services,Entertainment,"2,035"
907,2801.HK,HKSE,China,HKD,,,
908,1842.HK,HKSE,Hong Kong,HKD,Consumer Cyclical,Footwear & Accessories,410
909,1153.HK,HKSE,China,HKD,Real Estate,Real Estate—Diversified,"6,767"
910,2060.HK,HKSE,China,HKD,Industrials,Metal Fabrication,461
911,6858.HK,HKSE,Japan,HKD,Consumer Cyclical,Leisure,737
912,0150.HK,HKSE,Hong Kong,HKD,Communication Services,Internet Content & Information,405
913,2718.HK,HKSE,China,HKD,Financial Services,Credit Services,194
914,6669.HK,HKSE,China,HKD,Healthcare,Medical Devices,287
