,tick,exchange,country_name,currency,sector,industry,fulltime_employees
257,LKMNH.IS,Istanbul,Turkey,TRY,Healthcare,Medical Care Facilities,"1,734"
258,ISGSY.IS,Istanbul,Turkey,TRY,,,
259,HDFGS.IS,Istanbul,Turkey,TRY,Financial Services,Asset Management,10
260,KNFRT.IS,Istanbul,Turkey,TRY,Consumer Defensive,Packaged Foods,110
261,VBTYZ.IS,Istanbul,Turkey,TRY,Technology,Information Technology Services,
262,ADEL.IS,Istanbul,Turkey,TRY,Industrials,Business Equipment & Supplies,361
263,YUNSA.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Textile Manufacturing,961
264,ANELE.IS,Istanbul,Turkey,TRY,Industrials,Engineering & Construction,"2,408"
265,MAKTK.IS,Istanbul,Turkey,TRY,Industrials,Tools & Accessories,192
266,ALMAD.IS,Istanbul,Turkey,TRY,Consumer Defensive,Packaged Foods,26
267,RALYH.IS,Istanbul,Turkey,TRY,Industrials,Engineering & Construction,269
268,PAPIL.IS,Istanbul,Turkey,TRY,,,70
269,IHGZT.IS,Istanbul,Turkey,TRY,Communication Services,Publishing,480
270,DESA.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Footwear & Accessories,"1,589"
271,SKTAS.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Textile Manufacturing,767
272,CASA.IS,Istanbul,Turkey,TRY,Consumer Defensive,Farm Products,15
273,LIDFA.IS,Istanbul,Turkey,TRY,Financial Services,Credit Services,171
274,SUMAS.IS,Istanbul,Turkey,TRY,Basic Materials,Lumber & Wood Production,44
275,FADE.IS,Istanbul,Turkey,TRY,Consumer Defensive,Packaged Foods,51
276,ORGE.IS,Istanbul,Turkey,TRY,Utilities,Utilities—Regulated Electric,
277,OZGYO.IS,Istanbul,Turkey,TRY,Real Estate,REIT—Diversified,20
278,MNDRS.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Textile Manufacturing,"3,661"
279,MSGYO.IS,Istanbul,Turkey,TRY,Real Estate,REIT—Diversified,7
280,OSMEN.IS,Istanbul,Turkey,TRY,Financial Services,Capital Markets,230
281,ITTFH.IS,Istanbul,Turkey,TRY,Industrials,Conglomerates,562
282,ISYAT.IS,Istanbul,Turkey,TRY,Financial Services,Asset Management,5
283,KRONT.IS,Istanbul,Turkey,TRY,Technology,Communication Equipment,141
284,CEOEM.IS,Istanbul,Turkey,TRY,Industrials,Specialty Business Services,30
285,NIBAS.IS,Istanbul,Turkey,TRY,Industrials,Engineering & Construction,21
286,TEKTU.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Lodging,148
287,AVOD.IS,Istanbul,Turkey,TRY,Consumer Defensive,Packaged Foods,218
288,GEDZA.IS,Istanbul,Turkey,TRY,Basic Materials,Specialty Chemicals,191
289,IEYHO.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Textile Manufacturing,584
290,DAGI.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Apparel Manufacturing,574
291,YAPRK.IS,Istanbul,Turkey,TRY,Consumer Defensive,Farm Products,55
292,SANFM.IS,Istanbul,Turkey,TRY,Consumer Defensive,Household & Personal Products,227
293,DENGE.IS,Istanbul,Turkey,TRY,Financial Services,Asset Management,186
294,FONET.IS,Istanbul,Turkey,TRY,Healthcare,Health Information Services,134
295,TUCLK.IS,Istanbul,Turkey,TRY,Industrials,Metal Fabrication,371
296,ESCOM.IS,Istanbul,Turkey,TRY,Technology,Information Technology Services,4
297,DMSAS.IS,Istanbul,Turkey,TRY,Industrials,Metal Fabrication,662
298,KRTEK.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Textile Manufacturing,
299,CMBTN.IS,Istanbul,Turkey,TRY,Basic Materials,Building Materials,100
300,MZHLD.IS,Istanbul,Turkey,TRY,Industrials,Conglomerates,394
301,KFEIN.IS,Istanbul,Turkey,TRY,Technology,Software—Application,622
302,IHEVA.IS,Istanbul,Turkey,TRY,Consumer Cyclical,"Furnishings, Fixtures & Appliances",348
303,SODSN.IS,Istanbul,Turkey,TRY,Basic Materials,Chemicals,112
304,BNTAS.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Packaging & Containers,
305,ACSEL.IS,Istanbul,Turkey,TRY,Basic Materials,Chemicals,69
306,KRGYO.IS,Istanbul,Turkey,TRY,Real Estate,REIT—Residential,7
307,USAK.IS,Istanbul,Turkey,TRY,Industrials,Building Products & Equipment,516
308,FRIGO.IS,Istanbul,Turkey,TRY,Consumer Defensive,Packaged Foods,437
309,YONGA.IS,Istanbul,Turkey,TRY,Consumer Cyclical,"Furnishings, Fixtures & Appliances",323
310,PKART.IS,Istanbul,Turkey,TRY,Industrials,Business Equipment & Supplies,165
311,HATEK.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Textile Manufacturing,682
312,EPLAS.IS,Istanbul,Turkey,TRY,Industrials,Building Products & Equipment,385
313,GEREL.IS,Istanbul,Turkey,TRY,Industrials,Electrical Equipment & Parts,565
314,LINK.IS,Istanbul,Turkey,TRY,Technology,Software—Application,46
315,PINSU.IS,Istanbul,Turkey,TRY,Consumer Defensive,Beverages—Non-Alcoholic,385
316,FORMT.IS,Istanbul,Turkey,TRY,Industrials,Building Products & Equipment,199
317,KERVN.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Textile Manufacturing,69
318,SERVE.IS,Istanbul,Turkey,TRY,Communication Services,Entertainment,4
319,YESIL.IS,Istanbul,Turkey,TRY,Financial Services,Asset Management,
320,AVGYO.IS,Istanbul,Turkey,TRY,Financial Services,Asset Management,7
321,CELHA.IS,Istanbul,Turkey,TRY,Industrials,Metal Fabrication,428
322,DGATE.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Specialty Retail,69
323,SILVR.IS,Istanbul,Turkey,TRY,Consumer Cyclical,"Furnishings, Fixtures & Appliances","1,105"
